StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q11,Q12_1,Q12_2,Q12_3,Q14,Q15_1,Q15_2,Q15_3,Q17,Q18_1,Q18_2,Q18_3,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37,Q38,Q39,Q40,Q41,Q43,Q46,Q47,Q48,mobile,vignette,race_1,race_2,race_3,sex_1,sex_2,sex_3,prof_1,prof_2,prof_3,slogan_1,slogan_2,slogan_3,vignettetext_1,vignettetext_2,politician_1,politician_2,politician_3,econ_1,econ_2,econ_3,name_1,name_2,name_3,intro,correct,incorrect,ticket,age_bracket
11/25/2021 11:25,11/25/2021 11:37,0,177.22.26.68,90,698,0,12/2/2021 11:37,R_2SHpLJsbqX1piyK,,,,,,,anonymous,PT,1,21,2,24,1,4,4,3,3,3,4,4,2,3,3,3,2,3,2,3,2,3,3,2,3,3,2,4,3,1,2,1,1,2,1,1,5,3,1,3,4,3,4,1,3,2,5,4,15432,4,4,,7,1,1,,,,1,,,2,11,4,Agua Doce,89654-000,1,5,,,,,yes,treatment,pardo,white,pardo,male,male,female,professor,police,captain,jobs2,generic1,generic2,,,politician,novice,politician,right,right,right,Bernardo Teixeira,Nicolas Duarte,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,91c9b849932ba262_d53c57ca5f074bd3_cfc8282d8f0bf020_19ef8794da8ae4aedc858ff7a9a8d3ed,3
11/25/2021 11:32,11/25/2021 11:41,0,177.181.54.38,60,514,0,12/2/2021 11:41,R_Xk6z1Tq9V1HyST7,,,,,,,anonymous,PT,1,24,1,16,3,5,5,1,4,4,4,5,1,5,5,4,1,5,5,5,3,2,3,3,4,5,5,4,4,1,1,1,1,1,1,2,5,5,5,1,3,5,3,1,2,3,4,5,,3,12,,,,,,,,,,,,,,,,,,,,,,yes,control,pardo,white,pardo,female,female,male,captain,captain,doctor,corruption1,generic3,generic2,,,novice,novice,novice,right,right,left,Isabella Nunes,Olívia Mendes,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,0f2383a541398c65_d53c57ca5f074bd3_330c41dab4a35460_c30062c14e3c14b7c4d33720f4aec894,3
11/25/2021 11:40,11/25/2021 11:52,0,143.0.229.43,90,702,0,12/2/2021 11:52,R_1NDCFZzrIOhT933,,,,,,,anonymous,PT,1,59,1,21,3,4,4,1,3,3,1,5,4,2,3,3,3,3,3,2,3,1,2,1,4,4,4,4,4,1,1,2,2,1,1,1,5,3,4,1,1,5,2,1,3,2,5,4,Educação ,,4,7,2,6,3,1,9,12,1,2,2,2,6,1,Canoas,92110044,2,6,,,,,yes,treatment,white,white,black,male,female,female,pastor,police,office,generic3,generic2,corruption3,,,novice,politician,politician,right,left,left,Hector Amaral,Isabella Nunes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,c390d946973d5687_d53c57ca5f074bd3_cfc8282d8f0bf020_59f5b2ba53fa5fcca9394bfe9d977398,6
11/25/2021 11:56,11/25/2021 11:58,0,177.37.252.34,19,116,0,12/2/2021 11:58,R_2SDhBJr1zSekqES,,,,,,,anonymous,PT,1,14,2,6,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,treatment,pardo,black,white,female,male,female,professor,office,office,jobs2,jobs3,jobs1,,,novice,novice,politician,left,left,right,Isabella Nunes,Nicolas Duarte,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,08cdff90a22f5145_d53c57ca5f074bd3_a5762ffc7ac14c21_141fbeea8929a18d8afe63a6169f469a,2
11/25/2021 11:47,11/25/2021 11:59,0,189.126.52.106,90,742,0,12/2/2021 11:59,R_2WSzeZN9vgVzi3i,,,,,,,anonymous,PT,1,22,2,24,2,5,5,3,4,4,3,5,2,3,4,4,2,4,4,4,3,2,3,3,4,4,5,4,4,2,2,1,1,5,1,1,4,5,5,1,4,5,4,2,1,5,4,3,educação precária,4,12,,5,5,2,10,17,12,,,1,,2,1,sao carlos,89885000,2,5,,,,,no,control,black,white,pardo,male,female,male,office,doctor,pastor,jobs2,generic2,generic3,,,novice,politician,novice,left,right,left,Nicolas Duarte,Cecilia Machado,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,9d506971834bb3c7_d53c57ca5f074bd3_d698620873f9fcab_78f0520002b585d9cc29ecd8209c843d,3
11/25/2021 11:55,11/25/2021 12:00,0,170.239.140.141,44,301,0,12/2/2021 12:00,R_272MvWzZ1xzZgod,,,,,,,anonymous,PT,1,6,2,10,1,3,4,3,3,3,2,3,2,3,3,3,2,2,3,3,2,2,3,3,2,2,2,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,black,pardo,white,female,female,male,doctor,office,police,generic3,corruption3,jobs3,,,novice,novice,novice,right,right,left,Olívia Mendes,Cecilia Machado,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,10cdd5010f0dd12a_d53c57ca5f074bd3_cfc8282d8f0bf020_4e0f5ff9e9558cc6aa904e2fb4258990,1
11/25/2021 12:09,11/25/2021 12:25,0,179.183.35.216,90,993,0,12/2/2021 12:25,R_D2D6zFfKTEJfqkp,,,,,,,anonymous,PT,1,43,1,8,3,3,4,1,4,1,1,5,2,3,3,4,2,3,3,3,3,3,3,3,5,5,4,3,4,2,1,1,1,1,2,1,5,5,1,1,4,5,5,3,1,2,5,4,,1,1,7,1,7,3,1,12,7,1,2,1,2,4,3,Cachoeiro de itapemirim,29310722,2,3,,,,,yes,treatment,white,black,pardo,female,male,male,doctor,pastor,police,jobs3,generic2,jobs1,,,politician,novice,novice,left,right,right,Olívia Mendes,Nicolas Duarte,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,c09ab50dbd74822a_d53c57ca5f074bd3_8538382f83461a6a_4353c23cf64a4935570f9e70ccc1f2db,5
11/25/2021 12:26,11/25/2021 12:27,0,177.4.97.27,6,84,0,12/2/2021 12:27,R_2uOmEouVzJsAuj6,,,,,,,anonymous,PT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,white,pardo,white,male,male,female,police,doctor,doctor,jobs1,corruption3,generic2,,,novice,politician,politician,right,right,left,Hector Amaral,Nicolas Duarte,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,9d1660a6936cd7d2_d53c57ca5f074bd3_d65c43d4582cdd91_e52501466f600d0b96874042e8257d4a,
11/25/2021 12:29,11/25/2021 12:44,0,177.223.49.82,90,920,0,12/2/2021 12:44,R_1lahMAxjubFsHxA,,,,,,,anonymous,PT,1,29,1,15,1,2,2,1,1,3,1,5,1,5,5,4,3,4,3,3,3,2,1,1,2,2,3,3,1,2,2,2,2,5,1,1,5,3,4,1,4,5,5,1,3,2,5,4,Educação e Infraestrutura,2,9,7,3,7,3,1,16,7,1,2,2,1,2,"1,4",JURU,58750000,2,4,,,,,no,control,pardo,white,black,female,female,female,captain,pastor,doctor,jobs2,jobs3,generic3,,,novice,novice,novice,right,right,right,Olívia Mendes,Isabella Nunes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,9b4b50071ba38d6d_d53c57ca5f074bd3_cfc8282d8f0bf020_56398c10557ba1bfee7c0f75fd05aad2,4
11/25/2021 12:29,11/25/2021 12:45,0,177.37.224.173,73,963,0,12/2/2021 12:45,R_2SfpLNX4uRAfi1O,,,,,,,anonymous,PT,1,20,2,6,1,4,4,1,1,1,4,5,1,4,5,3,5,1,1,1,2,3,3,3,2,2,3,2,1,1,1,1,2,5,1,1,5,5,4,2,4,5,5,3,1,2,5,4,Racismo,2,12,5,1,7,3,1,11,8,1,,1,2,,,,,,,,,,,yes,control,white,white,black,male,female,female,captain,pastor,professor,generic1,jobs1,corruption2,,,novice,politician,novice,right,left,right,Nicolas Duarte,Olívia Mendes,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,8af899845844db7f_d53c57ca5f074bd3_df2d124fc29d6706_78a100c898e22f2603a4a586e9021136,3
11/25/2021 12:37,11/25/2021 12:48,0,177.202.238.91,44,665,0,12/2/2021 12:48,R_2aWAxLUQ3GprPME,,,,,,,anonymous,PT,1,25,2,24,1,4,4,1,3,,4,3,2,4,3,3,2,4,3,3,2,2,2,2,2,3,2,3,3,1,2,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,black,white,black,female,male,male,captain,police,police,jobs1,generic1,jobs3,,,novice,novice,politician,right,left,right,Isabella Nunes,Hector Amaral,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,fff750d111a37251_d53c57ca5f074bd3_330c41dab4a35460_6b5ad649b650dc61728b9d3d35c7462c,3
11/25/2021 12:55,11/25/2021 13:06,0,45.183.217.239,17,612,0,12/2/2021 13:06,R_3HRKKzglmoDzMJV,,,,,,,anonymous,PT,1,16,2,5,1,3,3,1,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,white,black,black,female,male,female,office,office,police,jobs1,corruption1,corruption3,,,politician,novice,novice,left,right,right,Isabella Nunes,Nicolas Duarte,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,24957906242daff6_d53c57ca5f074bd3_88f655967d1115d7_8ab6525600df16b60ace5adf4bc1fea6,2
11/25/2021 13:12,11/25/2021 13:20,0,45.183.224.185,19,481,0,12/2/2021 13:20,R_3gMCqpfnaOJTWOh,,,,,,,anonymous,PT,1,18,2,16,1,5,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,black,pardo,black,male,female,female,captain,doctor,office,generic1,jobs1,jobs2,,,novice,novice,novice,right,left,right,Nicolas Duarte,Cecilia Machado,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,c65a9783a0d5cb70_d53c57ca5f074bd3_f00863d76d6b556b_93baa69e00f216b292d0c1bc628c33f7,3
11/25/2021 13:19,11/25/2021 13:23,0,187.71.139.127,25,254,0,12/2/2021 13:23,R_2alrMJMFwwmjrhH,,,,,,,anonymous,PT,1,24,2,21,1,2,2,3,2,2,2,4,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,white,pardo,white,male,male,female,professor,pastor,police,corruption1,generic3,corruption2,,,politician,politician,novice,right,right,right,Hector Amaral,Bernardo Teixeira,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,681d95da757f8f5d_d53c57ca5f074bd3_330c41dab4a35460_e3e11f9f74d21a6317c9231f92e29acb,3
11/25/2021 13:22,11/25/2021 13:25,0,187.21.138.42,31,180,0,12/2/2021 13:25,R_7Okr3OtA6J1ikA9,,,,,,,anonymous,PT,1,6,2,25,1,3,2,1,1,2,1,4,2,2,5,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,pardo,white,white,male,male,female,police,captain,professor,corruption3,corruption2,jobs3,,,politician,novice,politician,right,left,left,Hector Amaral,Bernardo Teixeira,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,701590a5b0956593_d53c57ca5f074bd3_f701270dacb2356d_2c2f90cffc71ca1d427ba76ae79b4e5a,1
11/25/2021 13:32,11/25/2021 13:33,0,191.222.59.146,6,48,0,12/2/2021 13:33,R_3Red4d6sZ6564ca,,,,,,,anonymous,PT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d153a5bcd557cc80_d53c57ca5f074bd3_0d443183c57f2d53_bf4e03ec7d5a7baabe5ae7ed15e3afde,
11/25/2021 13:27,11/25/2021 13:46,0,200.124.189.42,38,1136,0,12/2/2021 13:46,R_qCkmecd6wYK1Vlv,,,,,,,anonymous,PT,1,6,2,16,2,4,3,1,1,3,2,4,2,5,3,3,4,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,treatment,white,black,pardo,female,female,male,captain,professor,doctor,generic3,jobs2,corruption1,,,novice,novice,politician,right,right,right,Isabella Nunes,Cecilia Machado,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,0b2d213c7f3d7436_d53c57ca5f074bd3_ddf40037f4cb28bc_4e1db6352960dc4278987d8b326d4a8c,1
11/25/2021 14:00,11/25/2021 14:03,0,187.19.234.189,19,174,0,12/2/2021 14:03,R_06PuQTcOwcOnMEp,,,,,,,anonymous,PT,1,32,1,6,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,black,pardo,black,male,female,female,captain,police,pastor,corruption1,corruption3,generic3,,,novice,politician,novice,left,left,right,Hector Amaral,Isabella Nunes,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,1c31fd1db29f9c96_d53c57ca5f074bd3_0f7f2a4777bb3a36_681a61f34355b476d49d4e1db22e32ff,4
12/2/2021 14:09,12/2/2021 14:10,0,177.33.69.203,100,70,1,12/2/2021 14:10,R_2y3FKHVmGKC44r8,,,,,-23.6282959,-46.64089966,anonymous,PT,1,32,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,black,pardo,black,male,male,female,doctor,police,pastor,generic1,generic2,corruption3,,,novice,politician,novice,left,left,right,Bernardo Teixeira,Nicolas Duarte,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,d2c3d41f54fb103b_d53c57ca5f074bd3_cfc8282d8f0bf020_25a24607ec0311fa5d7b86663ac8dae9,
11/25/2021 14:12,11/25/2021 14:14,0,191.189.7.217,17,119,0,12/2/2021 14:14,R_2CNVv8JAtCGq5yY,,,,,,,anonymous,PT,1,19,2,4,1,4,4,3,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,control,white,pardo,black,male,male,female,doctor,office,pastor,generic2,generic3,generic1,,,novice,novice,novice,right,right,left,Hector Amaral,Bernardo Teixeira,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,6f1907ddbc7c8004_d53c57ca5f074bd3_fa7c59c08f27460f_32f8e5d1e732930b1ccb3fa36aac9632,3
11/25/2021 14:13,11/25/2021 14:15,0,177.51.71.251,6,126,0,12/2/2021 14:15,R_3fcmi7Nhfa8tlGD,,,,,,,anonymous,PT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,white,black,male,male,male,doctor,professor,professor,generic1,generic3,jobs2,,,novice,politician,politician,right,left,right,Nicolas Duarte,Hector Amaral,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,fc0aaaa5c7603406_d53c57ca5f074bd3_8bb414d48589b44c_5b5e9982edcfffaa1cb52ef34368c3e4,
11/25/2021 13:54,11/25/2021 14:17,0,190.89.184.250,90,1433,0,12/2/2021 14:18,R_2wGeeVyduNqmxtv,,,,,,,anonymous,PT,1,23,1,20,2,4,4,4,4,4,3,5,2,4,4,3,4,2,3,3,4,3,3,4,4,4,4,4,4,4,4,5,2,5,1,1,5,4,4,1,4,4,4,3,4,5,1,2,,3,11,3,5,7,2,2,8,12,1,2,1,2,2,3,Serra Caiada-RN,59245000,2,5,,,,,yes,control,black,white,white,male,male,female,police,office,doctor,generic2,corruption2,jobs2,,,politician,novice,novice,left,right,left,Bernardo Teixeira,Hector Amaral,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,516821c8c00d0530_d53c57ca5f074bd3_c00d538a40037ac2_bd01246e1da5c480fa09503b88932739,3
12/2/2021 14:24,12/2/2021 14:24,0,189.81.82.23,100,45,1,12/2/2021 14:24,R_3m4Vm2KiKFLUuGb,,,,,-2.770294189,-65.28240204,anonymous,PT,1,5,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,pardo,white,male,female,male,pastor,pastor,doctor,jobs2,jobs3,corruption1,,,novice,politician,politician,left,left,right,Bernardo Teixeira,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,4f31acad53b6563d_d53c57ca5f074bd3_cfc8282d8f0bf020_54cc06f8c604c2399866592f48805f94,
12/2/2021 14:28,12/2/2021 14:32,0,177.56.177.34,100,189,1,12/2/2021 14:32,R_1JPWwPZFJSDuPsr,,,,,-8.009094238,-34.94979858,anonymous,PT,1,9,1,10,7,4,4,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,treatment,white,pardo,pardo,male,male,female,office,captain,office,generic3,corruption2,jobs3,,,novice,politician,novice,left,right,left,Hector Amaral,Bernardo Teixeira,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,118921321635d2fd_d53c57ca5f074bd3_cfc8282d8f0bf020_8efa8419e4d5a4e28582e114f4073d9e,2
